,LLC-stores,instructions,bytes,blocks,LLC-loads,LLC-load-misses,ref-cycles,cycles,LLC-store-misses,pkg_pwr,ram_pwr,power
16,167131,318727384,598016,1168,2089397,288954,456076999,350344134,17260,35.22,6.81,94.7
17,84532,209998854,0,0,1440490,74322,296836447,170666856,5535,26.11,5.46,95.0
18,47223,112016342,0,0,1152053,16760,257671036,90776224,703,22.08,5.2,131.5
19,95230,245026179,0,0,1492509,84533,331334593,265332298,6674,22.57,5.32,131.7
20,52531,162536494,0,0,1232436,13512,241509565,154742485,888,22.12,5.32,132.0
21,77014,333523386,1687552,3296,2250542,175863,413542375,318514848,2658,32.1,6.21,132.3
22,64725,238022480,0,0,1709427,179278,325860678,233110494,8660,32.24,6.39,132.5
23,88673,273027430,28672,56,1945863,75702,350400006,256284414,3494,31.58,5.89,132.6
24,98064,191935079,0,0,889703,22532,295482123,223492812,1175,22.2,5.31,132.8
25,91671,240978802,0,0,1339856,64786,311749026,250310630,7543,22.81,5.27,132.9
26,100366,383611560,1056768,2064,2391531,279195,453826239,340913656,16205,22.94,5.43,133.1
27,47940,153203434,0,0,932792,54363,214027073,185532566,2324,23.12,5.54,133.2
28,51594,179532601,19476480,38040,1013404,50445,217534013,187945028,3259,40.04,6.7,133.3
29,55879,120226262,0,0,915569,381595,207027246,141348111,9127,42.38,7.19,133.4
30,76304,222526770,0,0,1346054,402290,295058298,227431219,30352,42.39,7.12,133.4
31,75817,265965658,454656,888,1491268,437052,313428067,270135227,16419,42.45,7.12,133.5
32,68801,198916274,0,0,1186056,272577,234469353,231147837,6871,42.46,7.07,133.6
33,30389,116344029,0,0,674796,308568,174597202,153395346,3613,42.62,7.1,133.6
34,33469,145894156,0,0,871235,262998,191959274,182704699,5950,42.57,7.08,133.7
35,69131,186663481,0,0,1292698,454693,253951333,223511526,6046,42.58,7.1,133.7
36,77009,275747896,462848,904,1566006,404297,300233682,241790296,17618,42.39,7.13,133.7
37,40699,128747247,0,0,1056160,365028,197351419,151375634,6637,42.52,7.09,133.7
38,29996,124745122,0,0,686629,262374,151803592,140599384,4700,42.65,7.09,133.8
39,38958,134073305,0,0,794620,256977,178538273,120193581,9429,42.58,7.13,133.8
40,89943,234644001,0,0,1456488,513936,271507155,264894782,15800,42.6,7.1,133.8
41,57990,160970299,167936,328,984329,351273,197859809,176021903,16995,42.57,7.14,133.8
42,41890,115278638,0,0,911333,289152,193117204,131512430,5479,42.55,7.11,133.8
43,29703,121730653,0,0,849720,320392,172713078,135970687,3810,42.61,7.12,133.8
44,38707,153948256,0,0,1161164,329044,221304307,165730815,8985,42.58,7.13,133.8
45,41760,128444150,0,0,762839,296533,165294664,161523840,7628,42.42,7.1,133.8
46,92187,241986737,167936,328,1226889,378205,276007865,240595703,16088,42.46,7.13,133.9
47,58743,172917440,0,0,937895,344500,207129179,203785579,5218,42.41,7.11,133.9
48,52178,117169072,0,0,867554,216131,185200471,102519633,9438,42.55,7.1,134.0
49,73870,212065211,0,0,1162329,416910,228283598,192765773,17024,42.55,7.14,134.1
50,69787,199588450,0,0,1250573,412395,256571803,157308380,10144,42.51,7.11,134.1
51,60580,170719576,167936,328,971210,293041,234865035,162193367,12979,42.42,7.12,134.1
52,50652,164315512,0,0,921069,221762,210855860,188422026,8909,42.55,7.12,134.2
53,26482,107542788,0,0,648529,296065,153311945,142505782,5389,42.67,7.12,134.2
54,51706,129182447,0,0,877816,223862,184000503,161716307,8350,42.54,7.09,134.2
55,69993,216795574,0,0,1438539,494595,278680720,235922885,11995,42.56,7.11,134.2
56,52257,130492945,167936,328,1051072,275634,192435522,135493916,11845,42.43,7.13,134.2
57,50398,142492804,0,0,952190,328410,190126198,135601246,8658,42.62,7.11,134.2
58,39950,137129216,21639168,42264,875876,253034,189775779,169333452,7600,42.45,7.08,134.2
59,46494,151699533,0,0,966793,359992,201577622,160684347,5285,42.47,7.1,134.3
60,46491,213178382,0,0,1396768,489290,259922276,203050648,13762,42.54,7.1,134.3
61,46339,137333245,225280,440,1072520,360724,168471189,121459877,6641,42.47,7.11,134.3
62,62718,146057339,0,0,899760,303202,211470545,164609011,9207,42.54,7.08,134.3
63,44084,126935360,28672,56,702296,328253,178878567,145307272,4315,42.6,7.11,134.3
64,23561,154109622,0,0,1026411,312941,198166019,117498811,3207,42.57,7.13,134.4
65,48817,107025520,0,0,862037,279725,184988241,113076447,8553,42.59,7.14,134.4
66,84833,280529344,397312,776,1739958,433375,326954054,319377980,22527,42.61,7.15,134.5
67,40327,156146633,0,0,953732,299810,209610816,204492375,5778,42.59,7.13,134.5
68,40920,116825634,0,0,711958,215746,180161213,146662295,5204,42.71,7.11,134.6
69,59231,115014834,0,0,872200,205636,171060204,124447795,7798,42.62,7.11,134.6
70,32692,116698316,0,0,897853,238517,152919628,119473786,8446,42.56,7.13,134.6
71,65082,221834619,167936,328,1573836,453525,308229436,212062414,16304,42.61,7.11,134.6
72,57332,125455459,0,0,978464,277474,233398590,126903171,7254,42.6,7.11,134.7
73,46200,79703207,0,0,773436,259823,149159328,92414049,6387,42.61,7.1,134.7
74,33759,132312352,0,0,785290,339513,184156328,174921534,4993,42.62,7.13,134.7
75,54522,126308956,0,0,900440,235399,173608223,129111011,7235,42.48,7.1,134.7
76,92703,341964370,167936,328,1786375,544419,353333505,292834535,41912,42.48,7.16,134.7
77,46900,180447749,0,0,1091154,344042,241304452,198685820,9790,42.54,7.12,134.7
78,39233,110269455,0,0,853886,314688,173887030,120579228,4441,42.61,7.12,134.8
79,29803,113831350,0,0,718549,315534,151526170,146960797,5283,42.62,7.12,134.8
80,31141,178361376,0,0,870995,365903,189961677,160893556,6611,42.57,7.15,134.8
81,102768,263407378,167936,328,1532098,546754,330801472,263871504,17068,42.57,7.13,134.8
82,52267,154979183,0,0,913491,274146,211783989,170466601,7265,42.54,7.11,134.8
83,48431,138003816,0,0,765281,276920,171356470,156738374,6453,42.59,7.09,134.8
84,45402,137268603,282624,552,919881,320589,204200879,145741204,9196,42.59,7.13,134.8
85,53965,151307026,0,0,810072,281435,205124481,158354300,8446,42.47,7.11,134.8
86,97943,252597764,57344,112,1306764,462672,303982216,227233236,16372,42.56,7.11,134.8
87,67336,158120637,0,0,991672,336585,246176885,178342578,9021,42.59,7.09,134.8
88,57746,143190047,0,0,1049024,362848,221141603,183178936,10709,42.61,7.11,134.8
89,50848,138601793,22134784,43232,940840,271182,227233093,194700361,12509,42.56,7.11,134.8
90,39514,141295274,0,0,792013,269998,184514328,170250027,6304,42.63,7.13,134.8
91,95305,201684219,0,0,1210288,370821,270311434,219562914,25422,42.58,7.14,134.8
92,80431,236628263,0,0,1306720,308175,271317285,214772509,12018,42.65,7.13,134.8
93,33563,126735285,0,0,875129,301045,199327379,138126957,7671,42.73,7.1,134.8
94,42562,126484477,512000,1000,863702,263947,201721466,128451597,8402,42.61,7.11,134.8
95,53090,126254053,0,0,771518,293328,164456638,153414615,6198,42.55,7.13,134.8
96,25147,160427343,0,0,1279017,402800,251488021,145718531,12044,42.59,7.09,134.8
97,45516,119102917,0,0,934156,262592,176737914,158540801,6927,42.66,7.11,134.8
98,44967,112335628,0,0,904157,392876,191154604,144610285,6883,42.61,7.11,134.8
99,52176,135126626,167936,328,773246,214276,177146205,171679059,10322,42.67,7.1,134.8
100,40547,144752571,0,0,955244,338797,193045736,159218977,3037,42.45,7.12,134.8
101,119403,341753224,0,0,1710752,567301,355328768,294798792,24435,42.63,7.09,134.8
102,52710,145405970,0,0,1025678,261639,209590891,162732097,10062,42.56,7.11,134.9
103,48111,155994363,0,0,1062786,291892,210525958,194077134,10311,42.59,7.13,134.8
104,41004,144230818,225280,440,903885,251492,194424432,153912368,7079,42.61,7.11,134.8
105,23941,158971356,0,0,1042470,273328,202408306,175250235,8059,42.47,7.1,134.8
106,66526,233732045,0,0,1393926,306473,275752927,216062026,21771,42.53,7.09,134.8
107,59438,125644544,0,0,946742,277910,204277523,121849577,4754,42.58,7.11,134.8
108,41192,124259413,0,0,806923,267361,192412968,121501922,5940,42.55,7.1,134.9
109,61058,155418616,167936,328,1147021,348447,220166617,190832790,7742,42.51,7.12,134.8
110,36305,132275310,0,0,884568,293336,172377682,138004947,4539,42.52,7.13,134.9
111,76610,181941528,0,0,1164511,405603,256189766,215607184,20052,42.55,7.12,134.9
112,78607,149445896,0,0,731091,335525,207453538,167160515,5686,42.57,7.14,134.9
113,41740,122254614,0,0,784382,282174,183084662,113559646,4241,42.64,7.08,134.9
114,40051,166766507,225280,440,1247609,446486,251559640,189219196,8841,42.48,7.1,134.9
115,48362,119256491,0,0,718845,323056,169768795,141893785,6070,42.37,7.04,134.9
116,46092,246569870,0,0,1390325,315869,292988639,246561777,12329,43.08,6.94,134.9
117,40354,121633360,0,0,909740,246592,200269063,137741069,4119,43.07,6.96,134.9
118,32289,99788045,0,0,835567,237978,178459714,104474012,3297,43.15,6.93,134.9
119,45028,157958574,167936,328,1098581,287768,229325621,155745625,11211,43.09,6.92,134.9
120,50260,145687962,21286912,41576,916677,224626,188123918,117815311,9994,43.03,6.99,134.9
121,94795,296403515,0,0,1751483,549671,329340997,289042888,26353,43.04,7.0,134.9
122,49109,152243854,0,0,867773,277188,185054232,140387074,5204,43.15,6.95,134.9
123,45859,154212378,0,0,939214,262926,185678806,135719361,2887,43.07,6.94,134.9
124,40909,172983335,598016,1168,1172034,324635,254122384,208402001,4003,43.06,6.97,134.9
125,36488,109767506,0,0,789639,198118,160919343,132309894,3687,43.12,6.98,134.9
126,76010,154440005,0,0,1304130,367679,217587461,169912584,12861,43.19,6.95,134.9
127,58184,145666411,0,0,1068784,255681,198220974,143069780,7950,43.06,7.01,134.9
128,53989,140591500,0,0,854185,316539,205898207,146309200,4769,43.22,6.94,134.9
129,25937,135771766,167936,328,748005,248778,180318895,151590400,3412,43.14,6.93,134.9
130,48526,138992592,0,0,970093,242103,180529843,126360703,5515,42.97,7.0,134.9
131,79119,197648044,0,0,1219436,342175,246685613,173009095,15569,43.07,6.99,134.9
132,62172,164756868,0,0,1200217,330028,238758551,178227205,7866,43.11,6.98,134.9
133,29971,119728120,0,0,851582,224301,153700077,113014047,5125,43.17,6.96,135.0
134,29026,126782331,167936,328,738689,270370,157981048,138681590,3889,43.08,6.96,134.9
135,43273,116919654,0,0,872449,235567,177449078,123376042,6481,42.93,6.99,134.9
136,108625,301877289,0,0,1567658,495055,343796433,310569536,8689,43.12,6.96,135.0
137,38176,111243822,0,0,926174,250644,182547378,125043485,3865,43.16,6.94,134.9
138,37984,123519470,0,0,789584,237248,160405785,141508385,3635,43.18,6.92,134.9
139,25656,102931480,167936,328,818360,228504,166297235,120886700,3228,43.15,6.97,134.9
140,54781,252794617,0,0,1598592,437759,285554620,233902868,19075,42.99,7.01,134.9
141,43960,159972068,0,0,1105038,295355,203810762,148595787,17333,43.21,6.92,134.9
142,26974,121538720,0,0,932896,316982,155242240,117276099,4820,43.18,6.95,135.0
143,32162,133120831,0,0,810460,240705,178988660,129307419,7950,43.19,6.96,135.0
144,37842,131503257,0,0,766780,279973,196053664,159135044,6556,43.12,6.94,135.0
145,59694,138547264,167936,328,1237435,343890,262474611,141286012,10849,43.08,6.98,135.0
146,72460,161558945,0,0,988573,323625,220571668,171852162,10396,43.25,6.92,135.1
147,51455,113396640,0,0,756709,273829,180631467,134833905,6069,43.21,6.94,135.1
148,34067,114257356,0,0,692216,294337,160683762,144574207,3272,43.11,6.93,135.1
149,48432,131272354,0,0,953367,263777,212164042,145109559,8848,43.18,6.93,135.1
150,59776,185916644,20942848,40904,1163345,284821,242398427,210031749,9403,43.01,6.94,135.2
151,52035,204412252,0,0,1164012,391439,264646572,221140962,6905,43.23,6.95,135.2
152,48800,126075102,0,0,882207,260148,192854336,153977918,4938,43.19,6.96,135.2
153,27350,114029427,0,0,780239,300957,166332419,152307793,2219,43.21,6.96,135.2
154,38451,134345918,0,0,994798,311482,234397172,115458943,5395,43.1,6.96,135.2
155,73547,170038013,311296,608,843944,268834,234087670,222952873,11145,43.0,6.97,135.2
156,74244,231120732,28672,56,911524,416605,301115029,240781964,18434,43.1,6.96,135.2
157,42913,161904217,0,0,840292,346473,216384564,183688270,2771,43.11,6.99,135.3
158,33929,129211485,0,0,737094,216990,192006687,147747608,3813,43.18,6.95,135.3
159,33141,103625062,0,0,645755,312414,156630550,121994033,4545,43.11,6.97,135.3
160,97334,264557158,282624,552,1464068,494134,331258521,279860377,16570,42.89,7.02,135.3
161,48686,250104916,0,0,1433234,471334,281916793,216715628,5802,43.15,6.98,135.4
162,57877,128672168,0,0,1032710,230177,195107654,165415603,6183,43.08,6.97,135.4
163,35595,124627739,0,0,830998,249218,187937085,146458923,1422,43.13,6.98,135.4
164,45387,121716479,0,0,744803,206994,166179664,145961366,4759,43.06,6.96,135.4
165,91392,264541830,167936,328,1475837,413507,319520555,262697689,28568,43.05,6.96,135.4
166,42163,108913787,0,0,972336,223941,192707543,131064695,7768,42.88,6.99,135.4
167,39545,141419446,0,0,834792,274540,207209177,165638433,3755,43.02,7.04,135.4
168,35275,122890432,0,0,801665,206383,175597990,140358417,3296,43.05,7.03,135.4
169,33128,128671965,0,0,755727,199621,176868107,139077366,4942,42.96,7.03,135.4
170,106390,258259037,196608,384,1255669,445928,311453626,272357544,23563,42.88,7.08,135.4
171,79674,186932905,0,0,1070216,271100,227486723,174417460,9872,43.08,7.06,135.4
172,62909,137161492,0,0,944133,215655,190362767,134779201,13988,43.08,7.09,135.4
173,37518,119878962,0,0,729754,241040,161420144,102339704,4492,43.05,7.04,135.5
174,40613,130653877,0,0,1089219,280297,196863471,144782612,7645,43.1,7.09,135.5
175,48610,134750902,167936,328,999395,292706,168339797,165247015,4567,42.95,7.09,135.5
176,72320,227175227,0,0,1197531,333532,253322061,213530860,19552,43.02,7.06,135.5
177,38673,135481413,0,0,1044041,235696,208744548,159288760,11195,43.09,7.07,135.5
178,24806,124022877,0,0,813300,245968,159501212,104701202,2712,43.16,7.06,135.5
179,36447,149542860,0,0,1034685,328407,198160972,175384583,5302,43.16,7.04,135.5
180,30098,171666885,196608,384,829859,260575,199124376,192765546,5173,42.97,7.09,135.5
181,80002,351726944,20938752,40896,2065905,670983,381452449,324505174,25803,42.91,7.06,135.5
182,43216,161229123,0,0,986843,290977,212010820,190025002,4923,43.11,7.03,135.5
183,49803,152988955,0,0,1026740,285933,207326151,175441896,5758,43.14,7.06,135.4
184,34668,102588678,0,0,826103,246553,165702598,99815971,3981,43.13,7.04,135.4
185,45941,108012957,311296,608,838508,209944,185925183,82451072,6805,43.05,7.08,135.5
186,66991,192510928,28672,56,1308972,428114,241529171,217470647,13555,42.98,7.05,135.5
187,50225,151692183,0,0,1329284,283789,237682062,155425224,8570,43.13,7.07,135.4
188,52745,120107900,0,0,621678,213920,160584197,143400849,5454,43.12,7.03,135.5
189,48720,84199234,0,0,705082,170491,156889710,113205805,5706,43.03,7.02,135.5
190,36164,154992749,368640,720,955743,194996,216357958,131983168,5181,42.89,7.09,135.4
191,95875,276858517,0,0,1559649,471205,314745267,275838569,35114,43.01,7.07,135.2
192,39251,108997564,0,0,690543,280918,148816346,129352531,3647,43.07,7.04,135.0
193,53836,130582413,0,0,711603,214244,175173908,156306367,4110,43.06,7.05,134.9
194,30804,123609729,0,0,784669,246491,172284518,145065589,2805,43.03,7.06,134.8
195,56531,158255764,167936,328,1375601,410433,215689562,141005731,8566,42.99,7.08,134.7
196,66883,181766944,0,0,903386,281285,222205746,178630961,10248,43.11,7.05,134.6
197,39336,126238746,0,0,824243,265518,167930342,145938929,6123,43.05,7.07,134.6
198,53626,136694681,0,0,859944,305673,192321710,173210456,9523,43.05,7.05,134.5
199,34275,100834026,0,0,613113,132256,148742667,134192835,6988,43.16,7.08,134.4
200,68970,211064802,196608,384,1192840,358505,255238032,190425897,13259,43.14,6.49,134.4
201,110670,226507514,0,0,1220659,257312,278155653,209482896,1974,43.43,6.26,134.4
202,28558,151929625,0,0,1076277,111548,186321483,154626031,1308,43.57,6.17,134.4
203,20397,118300737,0,0,941887,101438,150188672,123633591,587,43.64,6.12,134.3
204,28953,102367410,0,0,764514,51421,142052394,123063790,509,43.5,6.12,134.3
205,17243,117753297,167936,328,989248,115861,155446387,93636323,1534,43.37,6.29,134.3
206,70496,242481763,0,0,1606956,258452,289535930,217941794,9208,43.55,6.24,134.3
207,35391,90097082,0,0,933230,100481,168508171,79841697,1025,43.62,6.16,134.3
208,34152,119764150,0,0,909554,86768,158933402,98958959,310,43.54,6.23,134.3
209,36025,138921282,0,0,949660,112123,180308078,155825773,1586,43.55,6.16,134.3
210,62387,219994494,225280,440,1002453,185075,232621328,199975977,2632,43.43,6.42,134.3
211,52356,191727063,0,0,1059770,213086,233233762,121543988,7030,43.57,6.29,134.3
212,40719,167073639,19648512,38376,1169672,108540,201519653,162234131,2141,43.46,6.31,134.3
213,46845,167341943,0,0,991874,118794,202866957,167937048,973,43.59,6.17,134.2
214,40204,115070984,0,0,684821,66396,159609141,112076500,1147,43.55,6.23,134.2
215,31703,132762364,253952,496,780027,120683,167689625,131320410,1937,43.35,6.31,134.2
216,80192,180760419,0,0,1298758,238078,240642851,145634761,4074,43.56,6.31,134.2
217,88927,309568245,282624,552,1769614,276208,364982650,285322981,13326,43.2,6.44,134.2
218,42025,170404846,0,0,986644,155514,217071257,183896672,1965,43.6,6.2,134.1
219,53528,210478914,0,0,1237263,279407,206134522,145665307,9063,43.5,6.28,134.1
220,35705,123042419,86016,168,612466,135811,164774234,120334671,1965,43.45,6.35,134.1
221,69926,237763556,0,0,1170595,224706,255449381,233318316,17311,43.57,6.29,134.2
222,65558,218403504,6991872,13656,1785669,124045,315786697,235749952,7487,43.3,6.33,134.3
223,47360,130696478,0,0,749532,110013,171267889,144960455,606,43.59,6.12,134.4
224,42911,143064185,0,0,872322,99822,194155821,138080902,4617,43.47,6.14,134.5
225,39005,113158634,0,0,777924,89387,152842952,101350407,638,43.37,6.3,134.6
226,72102,199226367,0,0,1536305,235787,258840124,210479317,15120,43.63,6.21,134.8
227,50661,156591644,970752,1896,978718,98229,218885044,165768624,3119,43.58,6.23,134.9
228,37374,133004396,0,0,810303,97498,158096589,156232983,757,43.54,6.18,134.9
229,17687,105333850,0,0,749245,81519,142313370,100310868,525,43.56,6.19,135.0
230,41803,138074885,0,0,1131173,124256,192827641,140495966,2508,43.46,6.25,135.1
231,92150,175058713,0,0,1090165,159730,223538302,207723644,7831,43.49,6.25,135.1
232,55192,133605564,339968,664,737047,138323,193625734,150406680,6249,43.0,7.0,135.2
233,54575,146497923,0,0,915265,198950,190296608,172682471,7131,43.36,7.02,135.2
234,42627,179123425,0,0,975953,273718,216148222,190712890,5982,43.36,7.02,135.2
235,41520,130795166,0,0,818903,216942,187034871,151169004,4075,43.26,7.03,135.2
236,95625,215550868,0,0,1205897,308595,263347964,213783698,7645,43.38,7.03,135.3
237,38518,118675307,167936,328,830933,178743,147436002,135208244,5712,43.31,7.03,135.3
238,40513,145030593,57344,112,950734,182742,195580898,144801133,3461,43.34,7.03,135.3
239,80986,273678026,0,0,1660983,412048,293233797,254130200,16684,43.36,7.01,135.3
240,31161,138052038,0,0,898354,222057,178052619,159689929,4993,43.3,7.03,135.4
241,70139,203903151,0,0,1050875,343178,243181693,212141620,10836,43.36,7.02,135.4
242,56523,135889377,0,0,684408,221443,190308806,180827314,5187,43.38,7.02,135.4
243,50478,198163813,21114880,41240,1161655,210454,263090967,193136419,12727,43.41,6.98,135.4
244,48306,143496431,0,0,714712,164005,176565064,173438409,3782,43.41,7.01,135.4
245,46164,115254214,0,0,724942,173395,183799085,124378383,4476,43.19,7.02,135.4
246,72920,187307408,0,0,1143117,372643,257390651,178953624,9433,43.38,7.03,135.4
247,56353,116060643,0,0,897724,166984,179393518,145471224,4784,43.48,7.03,135.4
248,65446,210082871,397312,776,1095244,269091,275820841,238974574,9206,43.38,7.0,135.4
249,32105,113853941,0,0,718511,185830,155238089,134525158,3730,43.44,6.99,135.4
250,46187,97272720,0,0,605042,210941,162549230,101754874,4101,43.35,7.03,135.4
251,70511,237252077,0,0,1617477,391740,285630994,225391463,9428,43.45,7.01,135.4
252,34535,126194766,0,0,959895,186778,173947160,143925159,4642,43.36,6.98,135.4
253,37766,131835112,225280,440,828338,204563,194695847,132631096,2819,43.37,7.0,135.4
254,63862,226680356,0,0,1224369,388323,230321218,202322269,16174,43.41,7.08,135.4
255,50358,133855758,0,0,1123686,341787,247615971,150660968,8920,43.29,7.04,135.4
256,61589,146896731,0,0,902130,242424,208465844,173420708,9955,43.48,7.02,135.4
257,57054,134901326,0,0,750750,188671,183967646,130364570,7860,43.27,7.01,135.4
258,47739,165730408,253952,496,765509,277735,200605670,178671631,9512,43.37,7.03,135.4
259,36564,164207286,0,0,848360,241116,192766195,180691251,4044,43.38,7.04,135.4
260,86532,198262251,0,0,1059263,276134,241553394,246592132,11766,43.17,7.03,135.4
261,52034,222517083,0,0,1617967,434235,299390961,235991616,11386,43.33,7.0,135.4
262,37802,149639614,0,0,980602,250238,188934504,151634864,3648,43.29,7.03,135.4
263,40045,178010392,167936,328,930136,204338,209243084,174333795,3479,43.42,7.03,135.4
264,25198,115577083,0,0,865318,217814,157987135,125646156,3838,43.39,7.02,135.4
265,45600,184267037,0,0,1264506,298428,248110234,164013061,2898,43.31,7.01,135.4
266,64050,178766115,0,0,1197688,252784,226191579,180968895,17292,43.27,7.02,135.4
267,49367,115841380,0,0,791615,173883,150570916,140114989,5290,43.33,7.04,135.5
268,36325,173820013,282624,552,975858,228902,238982196,170821723,3354,43.34,7.06,135.5
269,54405,158593654,0,0,1133084,275392,224557275,173125068,6387,43.42,7.02,135.5
270,30289,113920692,0,0,723795,205750,145001742,138056639,3068,43.2,7.05,135.5
271,86839,280186151,0,0,1507992,535729,279562147,246931827,19426,43.37,7.02,135.4
272,48554,116821079,0,0,800674,205522,201769133,143403723,5476,43.3,7.01,135.5
273,93249,166897156,20434944,39912,1038976,217624,258890144,201486432,12462,43.42,7.02,135.4
274,24178,95366637,0,0,744267,227403,146722061,99025903,2932,43.42,7.02,135.4
275,18229,153461758,0,0,812553,218747,170191419,139334171,2347,43.24,7.03,135.4
276,84212,209756662,0,0,1268532,333588,260906766,175076505,24919,43.42,7.04,135.4
277,35291,170716369,0,0,1286311,327365,239615457,189039582,2990,43.3,7.04,135.4
278,50878,175673877,454656,888,930354,193421,220228651,191113930,11004,43.23,7.04,135.4
279,42366,184789063,0,0,965443,240939,207555309,145068957,19115,43.3,7.01,135.4
280,46716,277285920,0,0,1313965,402514,246088171,203721238,14546,43.12,7.1,135.4
281,84801,235526333,0,0,1604221,323381,288957372,246190454,21586,43.37,7.04,135.1
282,36760,121713941,0,0,928530,202750,172746067,122556529,3557,43.33,6.98,135.1
283,38231,146003136,167936,328,882270,278823,197142299,128805456,5122,43.35,6.99,135.3
284,26332,113118795,0,0,774945,223973,160977229,122842113,1624,43.39,7.01,135.4
285,30987,183536896,0,0,1407465,377939,236195870,146566200,16374,43.25,7.05,135.5
286,23904,173056035,0,0,1074945,282128,194699255,173507836,9387,43.4,7.03,135.6
287,44514,80471475,0,0,857604,121175,144521003,88914301,10462,43.36,7.04,135.7
288,52043,161744260,225280,440,978634,180140,205558203,140979750,8154,43.37,7.03,135.8
289,53248,175358028,0,0,1034990,235210,205777610,165670627,7121,43.36,7.02,135.9
290,36624,118674562,0,0,779403,205790,151845651,111623073,3761,43.15,7.07,135.9
291,43999,240479364,0,0,1490500,400402,258685537,228418483,18233,40.52,6.75,136.0
292,45919,156701990,0,0,1109910,321156,234162227,212417481,9512,42.54,7.42,136.0
293,47878,213614582,167936,328,1319042,539511,248888952,175585291,17882,43.43,7.28,136.0
294,42441,145354984,0,0,838290,289831,174766621,109634743,10333,43.56,7.24,136.1
295,38764,119376612,0,0,724887,293671,170016222,137568888,8009,43.48,7.23,136.1
296,56134,209126244,0,0,1595918,464095,273512156,211389493,16481,43.52,7.22,136.1
297,32623,152875222,0,0,995101,368887,208125068,144399741,2503,43.39,7.18,136.2
298,56163,158850188,196608,384,1091330,422243,228124203,174828695,8230,43.57,7.23,136.2
299,40877,110366766,0,0,727385,337493,155900323,153790669,6457,43.62,7.24,136.2
300,43878,194203587,0,0,1391206,506740,272062734,244017827,15728,43.38,7.28,136.2
301,63125,182626034,0,0,987639,394013,235112556,205779598,13985,43.54,7.28,136.2
302,36420,122191956,0,0,697518,354917,175766851,167928799,4073,43.58,7.21,136.2
303,50369,138650096,368640,720,951594,266692,212323115,109585518,13735,43.59,7.27,136.2
304,38666,196487358,18907136,36928,958583,387830,218762354,182651046,8569,43.52,7.22,136.2
305,44549,132895516,0,0,1130448,422411,228588509,169587430,12787,43.48,7.22,136.2
306,96499,219706996,1404928,2744,836686,478730,272856788,249551339,13025,43.41,7.25,136.2
307,59489,168806818,0,0,774254,246351,223685393,186036724,9421,43.39,7.24,136.2
308,101453,314434929,598016,1168,1438871,509965,316303618,288131046,21365,43.52,7.22,136.2
309,76536,236410628,28672,56,965886,484239,278144601,201101355,13077,43.56,7.19,136.3
310,47579,127220796,0,0,797242,328244,186512483,152893620,10021,43.44,7.24,136.3
311,105576,258102638,0,0,1214922,432094,301104672,273572659,19875,43.56,7.22,136.3
312,68856,151432965,0,0,698788,304108,206114273,160247911,6289,43.56,7.23,136.3
313,20919,128728210,167936,328,897960,353615,227543861,162098402,8025,43.66,7.24,136.3
314,57795,149809918,0,0,1053182,375913,247110077,204818642,10889,43.57,7.23,136.3
315,36185,135965467,0,0,870684,291741,188590217,168420415,7462,43.36,7.24,136.3
316,42023,127816157,0,0,1254776,444531,232650855,149560246,6717,43.62,7.16,136.4
317,33345,127732781,0,0,956092,371630,161276943,154495063,3924,43.53,7.24,136.4
318,50381,181890975,225280,440,1011916,316610,232707126,206749818,11159,43.59,7.18,136.4
319,35751,147413110,0,0,996798,452496,203052404,159517794,5917,43.53,7.24,136.4
320,27571,105104846,0,0,815831,275029,155339378,96082470,7504,43.41,7.26,136.3
321,88977,229539391,0,0,1385981,408579,272387500,219309107,22368,43.59,7.21,136.4
322,90876,219788267,0,0,1157900,433018,248778177,170091857,12056,43.43,7.21,136.3
323,89279,273628914,169472,331,1431530,278114,291238136,247474124,11239,42.84,7.17,136.3
324,210522,710231333,1536,3,2808304,351884,513550281,475123066,23920,43.51,7.18,136.4
325,47109,134058510,0,0,819619,311943,198919852,155508417,8450,43.37,7.2,136.3
326,49689,219045538,0,0,1591279,599813,314774693,229641841,6789,43.5,7.24,136.4
327,28397,118398653,0,0,1026269,339297,183509536,94717306,6084,43.28,7.22,136.4
328,56176,173325880,196608,384,1023795,354057,229506329,190054976,8278,43.49,7.25,136.3
329,34486,133316444,0,0,746839,362979,168210568,159549694,5189,43.39,7.21,136.3
330,69563,234950259,0,0,1346309,522051,260017205,169941127,7648,43.29,7.21,136.3
331,103280,252926587,0,0,1537474,537118,304913772,287846140,22676,43.42,7.27,136.3
332,40209,139037917,0,0,872115,341524,194267812,157515891,8104,43.32,7.25,136.3
333,39604,145757017,167936,328,845428,308248,215555099,153100317,6283,43.45,7.19,136.3
334,35600,153206341,0,0,873756,329102,197282468,132610551,4939,43.59,7.25,136.3
335,58624,136372579,20434944,39912,818519,399105,214286008,180544219,9481,43.34,7.24,136.3
336,91290,218890270,0,0,1583116,574829,294231148,216292806,20326,43.42,7.16,136.3
337,47544,109817205,0,0,950362,312513,167073347,130965604,6379,43.4,7.24,136.3
338,47945,158613809,368640,720,856990,388263,189737721,182754615,13784,43.53,7.2,136.4
339,37777,141736513,0,0,802657,385889,170277318,150963587,14054,43.57,7.24,136.3
340,58277,256331173,57344,112,1082149,483039,272883455,247370005,10387,43.21,7.21,136.3
