,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
703,5679,151266649,173438381,1135822,225280,88356,440,288242097,60626,23.18,5.49,96.9
704,557,162013550,252958843,1251068,0,74264,0,186217632,65231,23.09,5.38,96.9
705,773,159792399,241043637,1546175,172032,39520,336,226395255,67494,22.65,5.34,97.0
706,725,145269783,144680796,861478,0,25746,0,199636324,39678,22.82,5.38,96.9
707,905,173002838,234657994,1594592,0,40538,0,201524966,54899,23.2,5.51,96.8
708,2625,345497714,345819344,1496647,512000,198619,1000,378803834,75142,23.29,5.6,97.3
709,942,189108132,223934638,966120,0,85753,0,225677699,46806,22.82,5.37,97.9
710,622,128447789,176663201,1352847,28672,26128,56,159144738,87238,24.49,5.51,108.8
711,778,294778885,418126794,2799297,0,39566,0,489869970,107497,26.19,5.52,114.8
712,1029,303801413,470775006,3900226,0,39867,0,426902961,157333,26.73,5.77,97.7
713,6442,324407807,516426968,3724371,167936,203995,328,450585243,195812,33.35,5.64,97.4
714,2841,347081837,453482562,3912117,0,47420,0,509218270,222075,25.31,5.39,97.3
715,766,165369151,239038649,1375801,0,22741,0,236654190,59249,22.85,5.37,97.4
716,758,165198109,186619776,805989,0,34756,0,221237472,58929,22.72,5.28,97.3
717,1277,145485034,180498365,894928,0,21090,0,175081829,91033,23.81,5.51,97.0
718,12361,280266507,275976133,1597816,225280,70121,440,308739521,112481,23.13,5.52,96.9
719,430,144301752,199045091,1447986,0,35952,0,187958665,52389,22.37,5.32,96.9
720,469,136264126,150707925,940224,0,46907,0,150385473,40116,22.92,5.34,96.9
721,432,115669995,204612304,1324772,0,32272,0,159877450,84245,22.93,5.44,96.8
722,458,223326183,241129027,1262155,0,70998,0,284203003,31526,23.26,5.53,96.7
723,2307,291447733,371240172,1915141,167936,202566,328,309490981,69339,22.69,5.41,96.6
724,783,142155866,191813705,1153603,0,31027,0,197054681,44963,22.56,5.27,96.5
725,492,157573330,183426749,916963,0,33378,0,153938862,48734,22.71,5.33,96.8
726,573,145470348,174608085,812865,25440256,28705,49688,210315031,49034,23.17,5.35,96.7
727,690,159340660,280706322,1393519,0,52774,0,228111269,52190,23.74,5.51,96.7
728,6598,285684462,333765184,1998616,311296,153557,608,355253204,67783,22.96,5.52,96.6
729,732,167690026,228486889,1211876,0,56562,0,191429400,37972,22.95,5.4,96.6
730,375,179077054,227160063,1357323,0,45925,0,245012830,66603,23.07,5.43,96.8
731,700,171662333,289279787,1676022,0,131013,0,170717695,93904,22.81,5.35,96.7
732,504,188148872,239434628,1311827,0,41091,0,250194418,81294,23.65,5.59,96.6
733,7199,205059932,299454112,1857328,167936,221099,328,221315449,66283,22.95,5.43,96.6
734,497,135861235,199999198,987533,0,52580,0,191263596,56551,22.48,5.35,96.5
735,366,125192021,179640856,890260,0,29648,0,118943870,67666,22.81,5.42,96.6
736,404,180533448,225965239,1069726,172032,36691,336,248862401,47390,22.77,5.42,96.7
737,371,188213299,243032483,1478336,0,46272,0,240980909,62628,23.34,5.53,96.6
738,5249,213638813,293876724,1815108,454656,119349,888,339553054,63033,23.08,5.5,96.5
739,1704,154522596,199797227,1256647,0,42554,0,234052186,96083,22.95,5.37,96.4
740,636,215130100,287591027,1550477,0,59454,0,269198355,78055,22.84,5.36,96.6
741,317,107155132,175712109,1083987,57344,21838,112,167369641,74329,22.97,5.35,96.8
742,657,186288407,271676710,1412235,0,29448,0,264844637,60566,23.77,5.52,96.7
743,5750,273031200,276977038,1324429,311296,135514,608,338440528,80569,23.85,5.55,96.6
744,888,219693436,287269356,2157658,0,47023,0,319477099,100477,22.95,5.42,96.4
745,337,144875091,192951835,1072566,0,55241,0,182375048,58243,22.78,5.39,96.6
746,303,152539692,215363541,1092675,0,32108,0,173704162,58184,22.63,5.3,96.7
747,278,199181963,212811803,940151,0,23377,0,231758327,48870,23.1,5.43,96.7
748,994,292058720,357780296,1593501,339968,232435,664,353125009,73052,23.11,5.52,96.9
749,17112,307046368,382011090,1982030,0,291143,0,327790953,86024,23.18,5.67,96.9
750,488,136234051,174656583,1030213,0,74883,0,168907420,48253,23.51,5.57,96.9
751,923,292212723,381551677,2936213,0,97689,0,440055615,124093,23.96,5.43,96.8
752,213,151887786,218662878,1003022,0,22646,0,170665865,33577,23.0,5.53,96.7
753,5216,286299947,422452007,1811005,167936,247612,328,333419352,100919,22.78,5.47,96.7
754,846,200081140,262632189,1188406,0,59922,0,289978007,79380,22.71,5.37,96.5
755,586,169209895,201187657,1019732,0,31372,0,182116368,66587,23.16,5.35,96.7
756,622,222764407,253845364,1612070,26046464,40136,50872,283929375,58760,22.78,5.32,96.8
757,134,115701543,189465528,1085066,0,35295,0,161003590,47372,23.28,5.51,96.6
758,5297,235526297,320119818,1690292,311296,235572,608,281861984,48308,23.48,5.59,96.5
759,1054,204831027,249066691,1656715,0,40673,0,334445606,83710,22.63,5.39,96.4
760,431,166751397,212548448,969047,0,38132,0,260364630,41788,22.7,5.46,96.5
761,723,178736816,243611118,1041403,0,35360,0,209679086,58288,22.83,5.36,96.5
762,508,120055027,192678577,1117351,0,33334,0,159925457,80931,23.08,5.49,96.4
763,7168,242849668,300379221,2043596,167936,159487,328,218607117,90005,22.81,5.52,96.4
764,796,164901033,217739495,1203271,0,69267,0,225431026,55263,22.85,5.41,96.3
765,511,136563935,198788065,1647164,0,36002,0,184792891,67462,23.07,5.38,96.3
766,644,185855753,265981293,1847851,0,37946,0,305827802,85324,22.64,5.3,96.3
767,704,175865508,199768491,1318482,172032,34458,336,239061238,46495,22.84,5.46,96.2
768,6588,200407629,299108891,1627413,454656,183713,888,192954200,67324,22.78,5.45,96.0
769,540,197731596,218077718,1272943,0,61013,0,218222999,47450,22.66,5.34,96.0
770,311,171924481,203448390,1377823,0,25722,0,203380125,53383,22.51,5.33,96.1
771,392,162667963,153697345,864012,0,36970,0,246363773,49506,22.63,5.34,96.1
772,437,135163450,215098937,1256017,28672,28404,56,197620740,58267,23.23,5.59,96.0
773,5573,181565054,293946887,1521045,167936,164593,328,235838485,81765,22.67,5.47,95.9
774,377,200401831,289811987,1671355,0,77760,0,260947979,47072,22.43,5.37,95.8
775,378,112994441,138188217,1075389,0,18557,0,155090511,57710,22.74,5.35,96.1
776,881,139230793,223065192,1383085,0,37088,0,195188397,72821,22.51,5.31,96.1
777,516,138692832,144382792,957156,0,31587,0,195120654,41697,23.21,5.49,96.0
778,1845,254411521,238526830,1516057,196608,122233,384,303253968,79782,23.13,5.55,96.0
779,524,212839488,282344968,1433001,0,79799,0,271079960,67139,22.65,5.37,95.9
780,414,119436481,159205036,880693,0,27076,0,199715360,35597,22.73,5.42,96.1
781,1341,106348645,224727898,1354975,0,49599,0,135642076,78992,22.43,5.35,96.1
782,913,178641385,223145783,1073768,0,52683,0,262849105,69312,23.56,5.57,96.1
783,6870,238773821,256189793,1837556,167936,168502,328,306339130,91842,22.81,5.46,96.0
784,417,141849660,248334517,1554991,0,49950,0,162461061,47775,23.16,5.43,96.0
