,LLC-load-misses,ref-cycles,bytes,LLC-store-misses,blocks,LLC-loads,instructions,cycles,LLC-stores,pkg_pwr,ram_pwr,power
306,55682,437430789,0,6268,0,3019848,273144151,404582574,190191,30.69,6.3,109.1
307,338426,520109996,435798016,8438,851168,4351299,331300687,493100388,258256,32.83,6.46,100.3
308,255814,670888005,761147392,12520,1486616,5956580,438153461,600832552,349192,33.77,6.35,110.4
309,261908,566979131,759046144,7097,1482512,4708171,357964523,523126414,269524,30.92,6.44,101.8
310,285802,557086940,757391360,12458,1479280,4494148,364837096,514705008,272178,33.0,6.39,102.0
311,321456,561481636,784072704,6411,1531392,4471280,371268181,505468979,276955,32.68,6.35,112.9
312,157651,459317101,786694144,10246,1536512,3951975,289160230,414596883,219637,32.86,6.39,119.2
313,210135,783013423,734306304,28350,1434192,6663002,520384461,777027062,436553,33.36,6.37,119.5
314,179032,390887546,769208320,14942,1502360,3285685,249298150,363389080,201479,33.38,6.54,119.0
315,151778,681589792,747372544,24102,1459712,5444779,473557573,641397655,355315,32.63,6.41,119.1
316,313165,539234587,792723456,10524,1548288,4279469,382028025,508537700,253999,34.22,6.5,119.0
317,245448,504052678,612229120,12166,1195760,3963920,346782070,471242301,232125,31.59,6.43,118.9
318,207001,617759204,792420352,15697,1547696,5135647,409242599,590772088,326143,32.26,6.36,119.2
319,221637,516146508,758321152,9118,1481096,4244580,349402152,527257648,260129,32.43,6.4,119.1
320,292230,743257862,705101824,12753,1377152,6109957,513346202,687534779,383987,33.9,6.43,119.1
321,127179,475897833,747372544,14087,1459712,4140936,316826742,452998737,268515,32.59,6.42,119.4
322,266472,598613776,763363328,8707,1490944,5069134,397812548,552094931,298810,30.98,6.36,119.1
323,276609,560017021,778043392,11609,1519616,4590651,352802039,516452698,265210,33.38,6.37,119.1
324,300534,642894010,744366080,8828,1453840,5451274,464859016,592489539,327130,32.95,6.43,119.1
325,264170,500999193,749469696,9329,1463808,4100576,318606683,444293660,233879,32.91,6.37,119.2
326,296653,587416659,777256960,12890,1518080,5019893,396699347,524896474,288790,35.39,6.65,119.2
327,87941,400336536,706027520,11769,1378960,3443044,274073828,379675588,202190,32.78,6.47,118.7
328,269479,533083901,780271616,9960,1523968,4342045,365569641,512286344,279669,31.12,6.3,118.9
329,193883,412416506,738336768,13094,1442064,3047721,281913814,412249942,162813,31.51,6.46,119.0
330,314073,611410784,748683264,14911,1462272,5010411,408850539,572758882,310754,33.07,6.48,119.1
331,701022,668300170,770138112,31538,1504176,5477529,605013250,663022524,297025,38.12,6.67,119.5
332,462792,892874916,265084928,12071,517744,7778488,744112232,852898986,434470,39.59,6.6,119.5
333,51408,485531427,0,3303,0,4170746,341725514,465087250,280183,33.24,5.69,119.2
334,53046,613769052,827392,8321,1616,4861879,417179245,503605683,277631,27.78,5.24,118.7
335,10824,433640126,28672,428,56,3377149,261403855,384948045,198153,25.07,5.18,118.8
336,23771,614596441,0,1656,0,4498225,379681852,559693314,266572,24.55,5.19,127.5
337,159994,547258555,0,8569,0,3847898,383267526,503712709,231043,26.3,5.53,127.8
338,19614,454926082,0,512,0,3158830,299859743,375260131,158190,25.01,5.29,118.3
339,14316,501618210,139264,416,272,3916435,314675695,479242429,226344,27.61,5.19,106.2
340,10213,618391908,0,508,0,4775003,378683352,557087875,297846,25.78,5.11,99.7
341,11433,529119156,0,568,0,4241994,332245612,501506305,236838,25.16,5.18,99.6
342,131580,593349718,0,4355,0,4849813,411173069,552177976,269652,27.95,5.57,99.9
343,27976,528539001,0,3455,0,3851403,325871535,467309228,246060,30.44,5.44,99.9
344,15127,494154764,29044736,596,56728,4017913,309327594,467308313,220631,26.0,5.19,100.5
345,7817,439402904,0,457,0,3178823,270358814,394306960,150360,24.85,5.18,100.5
346,6349,477306233,0,710,0,3691976,295322099,428275123,220493,25.4,5.11,100.6
347,211003,693388270,0,7867,0,5408478,472100923,603206356,283917,27.34,5.56,105.7
348,25898,544811653,0,4053,0,4417945,326532481,499150443,286565,28.16,5.65,111.0
349,67056,570489759,163840,1233,320,4473939,381437267,542181037,258185,28.47,5.68,101.1
350,16983,570733331,4759552,328,9296,4270723,372247643,469860423,263105,27.72,5.51,100.8
351,18990,544247618,5275648,360,10304,3996497,364989602,491379538,237882,25.91,5.57,100.8
352,18876,457757023,5218304,1382,10192,3185756,279085356,415480911,215964,25.54,5.55,101.3
353,11278,488662131,4931584,867,9632,3340419,326930446,476704496,236693,25.58,5.55,106.5
354,7983,512085074,4943872,1221,9656,4058715,308798010,452454850,231246,26.04,5.54,106.7
355,16242,692849850,4874240,1030,9520,5271162,451412811,639211222,308859,27.48,5.54,106.6
356,5520,555019581,5505024,556,10752,4248909,338150235,504122187,257984,25.32,5.53,106.1
357,13187,587038990,5218304,521,10192,4425760,372464434,501955349,276681,27.21,5.54,105.5
358,7889,498969040,5275648,352,10304,3397435,327377604,466355879,230183,25.71,5.54,105.0
359,9220,546552206,5345280,261,10440,4099298,360905706,516715065,262354,25.5,5.52,104.8
360,14465,472031180,5218304,312,10192,3286014,283944526,409774718,196173,25.69,5.57,104.8
361,11093,543376229,4988928,487,9744,4148912,356324589,501045706,263505,25.7,5.5,104.5
362,7900,609615319,5246976,769,10248,4304645,375846415,534319542,255760,25.15,5.53,104.5
363,7102,638600035,5160960,771,10080,5013143,419059143,615340811,324526,30.03,5.44,104.1
364,3922,445882107,5545984,366,10832,3690477,275924248,404011089,219128,29.67,5.45,103.8
365,14381,602196351,4988928,489,9744,4951197,407555547,532486513,277380,28.81,5.51,103.5
366,4862,599385336,5218304,319,10192,4479542,387733938,568360424,267853,27.41,5.44,103.4
367,41052,714235884,4960256,406,9688,5025156,455581583,660053736,332835,24.44,5.5,103.1
368,6819,533427325,5189632,357,10136,3874679,358705167,498443660,241203,26.65,5.45,108.5
369,6813,522196425,5316608,304,10384,3686564,323158681,476706439,220393,26.13,5.62,108.8
370,31569,552390113,5218304,679,10192,3820293,342353336,440843254,216085,25.65,5.55,108.8
371,19107,478195506,5017600,464,9800,3252782,304130760,390399312,176978,25.97,5.61,108.4
372,17422,661714911,4874240,10269,9520,5044630,417623094,575851528,310570,27.44,5.52,100.0
373,20283,639027339,5361664,1188,10472,4909053,427550024,592312058,276286,25.57,5.52,100.5
374,10751,487025146,39755776,555,77648,3813268,320184981,465863859,234763,26.54,5.4,100.7
375,132828,545701304,0,15264,0,4013284,346508786,487914109,251490,26.43,5.37,100.9
376,16461,597122855,57344,1053,112,4832901,364750028,549771564,298338,26.46,5.2,101.1
377,17795,505013219,0,1321,0,3592854,311496626,441897697,235002,29.17,5.33,106.8
378,26527,536515390,28672,523,56,4396490,343376045,513059102,271659,26.44,5.31,106.2
379,43078,492348403,483328,806,944,3695435,321817803,438741627,192829,27.31,5.42,105.7
380,177050,574083513,0,11543,0,4228287,412118090,511816442,246507,26.81,5.37,105.4
381,21753,575886455,0,903,0,4769914,368377539,527600357,282840,26.52,5.17,105.0
382,9317,626314235,0,526,0,4845419,402562655,562603530,271953,24.43,5.18,105.0
383,13004,506767280,0,548,0,3909543,336122746,470991194,217525,26.4,5.53,105.0
384,7842,606117254,3907584,1185,7632,4889031,382917211,543269083,290538,29.39,5.45,104.9
385,13242,523810742,5160960,816,10080,3955156,348432157,506539500,242332,27.37,5.48,104.6
386,8504,569835179,5017600,1410,9800,4788462,366009889,543512452,288603,27.53,5.51,104.7
387,11070,614526225,5103616,1404,9968,4834465,405927293,507973556,262869,27.84,5.48,98.3
388,12410,535735862,4702208,702,9184,4186248,355507105,511662688,222134,26.19,5.49,103.8
389,6502,616591884,4886528,791,9544,5035511,398325354,572127845,308037,29.56,5.45,109.9
390,6262,474826129,5132288,707,10024,3346819,311141328,442907587,158664,25.61,5.45,109.3
391,17678,554238691,5189632,3493,10136,4121094,353637588,503975250,258363,27.52,5.53,108.9
392,10373,578630971,5189632,1367,10136,4442050,359719674,497104160,235688,26.52,5.51,108.5
393,5883,510962929,5361664,670,10472,3894036,325463501,451987387,225882,25.91,5.5,102.4
394,4759,614932572,5345280,1075,10440,4968224,396430375,593638343,300325,29.56,5.45,110.1
395,11889,597198454,5160960,428,10080,4641816,402086885,521673451,260863,26.59,5.48,101.0
396,8711,646736619,5132288,820,10024,4762626,409473512,608457332,278772,24.67,5.45,101.4
397,15479,561837089,5189632,623,10136,4179855,352446452,513483955,249980,28.16,5.5,101.8
398,5038,404313843,5505024,325,10752,3322085,273461676,383074338,219715,28.26,5.49,101.8
399,12980,689697318,5201920,809,10160,4994596,437678088,640606143,301700,25.2,5.56,108.7
400,8768,475037353,5160960,254,10080,3307815,322335787,436398092,193529,25.58,5.45,108.3
401,63389,541810497,4874240,1901,9520,3773825,366293170,510023221,205858,24.38,5.57,100.2
402,26892,657852509,5218304,655,10192,4670140,452995578,657653053,332865,28.85,5.89,106.2
403,296775,910417007,5074944,26981,9912,6529862,1061315389,872182128,487080,30.15,5.82,106.4
404,15230,590690172,4933632,655,9636,4685659,382207780,557091349,293002,27.84,5.52,100.5
405,8468,520680352,37212160,594,72680,3774893,320324274,482801140,226888,25.35,5.44,100.6
406,4034,553301272,4730880,231,9240,4393816,319778870,523707977,252500,26.68,5.51,100.6
407,47384,458227834,4960256,599,9688,3565154,276688473,437381311,235251,25.37,5.56,101.1
408,16976,550436031,5246976,1245,10248,4291849,349011461,514936164,260150,27.85,5.33,115.1
409,125661,652312521,3829760,10948,7480,4870839,463724882,590115981,298054,27.62,5.44,106.9
410,24217,694455653,0,584,0,5127690,446106479,668077645,314407,25.19,5.27,100.7
411,7363,413123959,0,813,0,3171843,268978292,392221673,180166,24.68,5.21,101.2
412,27331,390829730,28672,6506,56,2902965,286147320,353705024,160000,29.14,5.42,101.2
413,16179,516741595,28672,828,56,4181957,334525830,485434953,244694,26.5,5.38,101.5
414,153114,787341601,454656,10154,888,5785008,532989227,739027412,347705,27.21,5.4,108.5
415,20176,608028572,0,708,0,4761229,387260842,489019791,248120,26.29,5.22,100.0
416,3396,559653680,0,422,0,4438161,347370679,525880196,282538,26.94,5.08,99.6
417,5287,329632486,0,2344,0,2612646,199397505,288486567,142695,26.96,5.52,109.3
418,11444,685135805,2404352,1105,4696,4864895,434043439,617309964,321646,25.1,5.52,101.9
419,10322,578931300,5029888,811,9824,4397106,371585461,542592051,293023,27.37,5.49,102.2
420,6409,459687207,5103616,617,9968,3188259,313208654,411143055,186211,26.52,5.45,102.2
421,6734,725132915,5160960,832,10080,6130680,465461271,677266599,369340,31.38,5.42,102.3
422,4310,488846224,4845568,586,9464,4217509,325729861,474547550,273650,32.22,5.44,102.6
423,11743,680671829,4558848,1243,8904,5709792,466320704,644707627,361568,31.0,5.53,102.3
424,5616,665658294,5087232,724,9936,5361265,441401862,614559201,326932,26.55,5.48,102.8
425,8392,618028971,5189632,417,10136,4701688,385584929,566167929,297746,26.27,5.49,102.7
426,4392,594693879,5275648,709,10304,4555684,351121711,527917158,287105,27.48,5.54,114.3
427,14676,506360124,5103616,1266,9968,3420510,315350873,451875205,210551,27.9,5.52,114.1
428,13450,624104686,5877760,2420,11480,4799450,389254543,561816660,298500,29.14,5.56,114.0
429,6399,624849414,4886528,785,9544,5207667,400480894,566320913,300222,26.13,5.44,104.0
430,7949,509908908,5046272,669,9856,3627766,340715718,465665471,225007,26.09,5.45,103.9
431,17329,722691002,5189632,907,10136,5013300,476419208,694445001,304706,27.09,5.55,104.1
432,4759,385246509,5562368,484,10864,2980748,249222997,358090938,171665,26.84,5.5,104.3
433,5609,640826931,5304320,343,10360,4907042,413782887,611987798,300195,26.77,5.49,104.8
434,10056,738219240,5201920,320,10160,5488049,469531033,677987098,317779,27.9,5.48,104.9
435,14385,533585215,5046272,347,9856,4194156,349296435,474248876,256953,26.6,5.57,104.6
436,10130,571551141,36642816,821,71568,4111341,374377555,488586411,249127,26.8,5.58,104.5
437,6430,603149584,5103616,426,9968,4551617,373754601,537165892,273202,27.14,5.49,104.6
438,8032,529710775,5218304,439,10192,3818616,361492700,518250793,172029,28.04,5.56,104.6
439,4964,527695837,5373952,207,10496,3878096,337934049,477077130,224217,25.89,5.51,104.8
440,5275,610441788,5074944,363,9912,4863543,393190269,573202031,291655,29.97,5.44,104.7
441,7146,688008820,4902912,262,9576,5701253,436394104,621069023,354862,31.56,5.51,104.6
442,20157,342138275,5304320,2059,10360,2782489,235732918,322319058,181067,36.93,6.44,104.6
443,260446,844347521,2613248,21084,5104,6320142,680048572,729685002,393718,39.82,6.57,104.8
444,110895,613373365,712704,2455,1392,5480934,434109603,529773459,317412,39.6,6.55,104.3
445,64712,521342768,0,3497,0,4354248,384918545,484382241,271405,36.25,6.14,111.0
446,33865,434888589,172032,1352,336,3127732,291236355,380049342,195065,26.57,5.29,111.4
447,51685,557194427,0,1958,0,4583737,361593796,525410772,272877,25.95,5.33,121.1
448,128292,729790498,86016,7771,168,5558938,483858048,628316246,320245,30.28,5.54,131.0
449,32523,501131322,6934528,701,13544,4068281,306361407,445767474,206179,24.96,5.33,130.8
450,14071,544957376,0,371,0,4174254,340702144,510490110,272406,26.2,5.13,130.3
451,8894,595462943,0,466,0,4389145,375306527,574632181,293518,25.26,5.17,102.7
452,13915,573285162,0,583,0,4554446,350401864,545055922,303010,26.27,5.17,102.6
453,132159,628342092,0,6374,0,4202517,427449676,524872357,294039,28.7,5.56,111.0
454,27594,453163216,483328,966,944,3817734,282784527,422941952,220265,30.15,5.36,100.3
455,36250,686248380,0,4106,0,5094931,453954442,635455316,349740,28.5,5.26,100.4
456,18997,615531047,28672,1748,56,4829786,388582969,568253310,308005,26.66,5.32,100.3
457,26725,498516588,0,8486,0,3460050,334382702,468757386,247825,25.37,5.3,100.5
458,140409,622412244,0,13733,0,4471638,411328003,530436181,224465,27.81,5.55,107.9
459,33058,533146155,540672,1126,1056,4748746,328022495,471103504,240395,29.2,5.21,108.1
460,10403,496940291,0,339,0,3825477,321531509,458624959,250293,24.86,5.12,102.5
461,87936,548015620,0,7668,0,4370381,345534670,502492357,270406,32.52,6.56,107.7
462,249576,623761105,595001344,8921,1162112,5242558,426209606,584502449,309227,34.12,6.35,99.1
463,180772,377826328,839729152,6596,1640096,3185266,248534955,363635489,200795,33.43,6.6,105.8
464,261312,637649002,754589696,14421,1473808,5049190,434016324,608033987,325561,33.91,6.56,106.1
465,265984,637288367,931074048,5933,1818504,5324017,396346060,563892527,305377,31.08,6.5,99.1
466,380524,551232068,898433024,5124,1754752,4376058,361302562,481879486,244743,33.26,6.53,116.1
467,445358,578441274,900988928,2828,1759744,4453224,407001393,530812943,275277,32.48,6.48,123.5
468,272624,403796041,900988928,1986,1759744,3296805,268507138,349099357,190976,32.32,6.45,117.9
469,363558,698775004,867426304,9748,1694192,5585884,474257113,612671037,302594,33.96,6.65,118.4
470,305590,468326766,891813888,2586,1741824,3599369,334378551,397699846,183026,32.84,6.47,118.3
471,303827,502539664,811704320,8858,1585360,3665968,335449053,463777273,235415,32.06,6.53,118.7
472,166124,440157880,949899264,9310,1855272,3893909,279709025,408263209,241562,33.95,6.52,118.7
473,283179,536637362,921174016,6819,1799168,4008213,385449374,515270857,257655,33.83,6.62,118.6
474,191451,718249472,875347968,14833,1709664,6148369,492512750,679103860,388243,32.63,6.51,118.9
475,275710,538667278,921174016,11804,1799168,4268926,372720679,520493440,262380,32.99,6.47,119.1
476,252546,491257627,902037504,12906,1761792,4020690,334225534,457707248,261885,32.85,6.5,119.0
477,339009,579921358,907309056,3299,1772088,4695690,362081138,518737202,300360,33.5,6.55,119.1
478,240313,393848499,921174016,4273,1799168,3245952,260075877,372680819,217557,35.58,6.61,119.2
479,214439,573477328,737288192,11162,1440016,4847087,388267689,556984810,288201,32.81,6.54,119.5
480,160342,628788008,930619392,20897,1817616,5126216,423222520,607239888,325864,32.81,6.48,119.5
481,192669,598085274,918904832,16720,1794736,4753483,375538228,562052859,304602,32.4,6.42,119.4
482,196859,486056358,910163968,4273,1777664,3975334,331683048,449235490,240988,32.82,6.39,119.8
483,212102,546398883,910163968,6966,1777664,4344465,368164723,518903805,275886,32.95,6.54,120.3
484,275854,628190011,884117504,13557,1726792,5360375,419723765,586642769,287100,32.34,6.47,120.1
485,278306,469938116,928514048,4263,1813504,3707845,326149723,443943400,225134,31.66,6.43,120.1
486,198642,630493811,921174016,8666,1799168,5050999,406771196,593568590,337768,30.71,5.69,120.1
487,174548,770907105,373817344,7679,730112,5875428,535887630,688394185,379057,30.11,5.52,119.9
488,37606,646780561,0,1198,0,5178486,408986601,552456132,283865,26.15,5.34,119.8
489,9280,442195965,368640,314,720,3340348,284035351,401363053,192462,25.65,5.11,119.6
490,28233,511297113,0,556,0,4278203,327661448,483032883,247744,30.3,5.25,119.3
491,13886,505200714,28672,781,56,4032002,340942406,501296389,223902,25.11,5.17,118.7
492,112535,611582132,0,11772,0,4305689,419652405,566159623,241912,29.12,5.5,112.3
493,22052,556362035,0,2471,0,3982832,370790729,488863571,242176,24.17,5.31,101.8
494,11703,572677292,970752,994,1896,4104986,364758553,556010856,262974,24.74,5.13,101.6
495,17044,500112657,0,235,0,3820927,310390545,435052105,249375,30.98,5.82,110.9
496,170182,449969530,0,12164,0,3766735,317193647,399614356,220322,35.13,6.48,99.7
497,278422,619177670,811180032,14014,1584336,4934621,415684843,546319617,305389,35.37,6.55,107.7
498,295949,711326370,918360064,11618,1793672,5852355,479054528,672006306,377998,32.98,6.47,100.3
499,203899,466902672,918544384,6070,1794032,3677129,313717631,434379177,236375,33.58,6.45,100.0
500,376679,605847845,927465472,4695,1811456,5081200,394619071,554350100,295761,33.35,6.53,107.9
501,285756,584645058,930349056,4365,1817088,4686118,397741223,550276840,290223,31.48,6.34,125.0
502,278110,445181968,889978880,6131,1738240,3298738,305012288,400659289,171490,30.08,6.47,124.8
503,290519,613858915,900988928,10021,1759744,5043512,364224129,513691300,275468,33.61,6.56,124.5
504,249251,496905200,902438912,1555,1762576,4224756,327828023,444724453,263625,35.61,6.6,123.9
505,150986,595150001,834756608,23903,1630384,5176307,413360708,563057492,302756,33.1,6.5,123.5
506,241551,501590897,939524096,8547,1835008,3777673,327281807,432219065,215782,33.17,6.51,117.3
507,283898,529150708,930377728,10479,1817144,4428632,342941575,492221723,259367,33.81,6.54,111.8
508,272530,637477530,919339008,10669,1795584,5319313,426891708,588174689,331915,33.66,6.6,123.1
509,185010,546102430,886185984,9085,1730832,4386269,365686629,454247564,272681,28.16,6.39,123.2
510,285459,555411484,910163968,5420,1777664,4230308,363639699,514446063,250003,33.28,6.53,122.9
511,259933,613130429,911474688,8220,1780224,5048258,394031247,544314645,302914,32.78,6.42,122.5
512,171028,408891495,929038336,4636,1814528,3399888,266496263,373642913,212794,34.71,6.6,122.4
513,238593,468776187,763363328,16817,1490944,3646419,319976237,441075596,233597,33.42,6.51,122.2
514,297773,718532287,884641792,5479,1727816,6088984,484905971,657934684,373331,32.89,6.47,112.4
515,334579,644542561,907001856,4596,1771488,5222958,446180823,599123295,325109,32.87,6.52,119.2
516,356553,490539216,910163968,4699,1777664,3641268,351516293,454488323,200561,32.33,6.44,119.3
517,277240,622984424,910856192,11253,1779016,5242584,385509753,555558583,317086,31.95,6.51,119.8
518,209911,388878758,880803840,4575,1720320,3058465,249300094,357148634,190327,33.22,6.46,119.6
519,229000,621968070,915546112,17721,1788176,5253922,401111665,546214429,328506,33.48,6.58,119.7
520,308585,586970672,899182592,8293,1756216,4886125,382109291,529326624,264563,31.93,6.1,119.8
521,142974,474492788,825229312,3266,1611776,4159247,290282034,408365368,240748,29.15,5.54,119.6
522,150273,583570630,0,11776,0,4526924,430210071,546205945,273421,27.41,5.31,119.6
523,15065,564381529,0,1530,0,4499028,345385373,513929208,283477,24.78,5.16,119.6
524,17268,490382222,397312,1924,776,3635957,312602647,473158991,247431,28.41,5.38,119.5
525,36478,576834164,57344,3006,112,4462787,394577336,526860362,250353,25.99,5.21,119.5
526,8369,478021495,0,650,0,3601120,290497130,422614598,217882,27.74,5.47,109.6
527,157605,720383188,0,9872,0,5439288,502927507,664948757,389181,29.31,5.31,103.2
528,29448,524043444,31690752,1379,61896,4232961,330236787,470332080,238767,26.16,5.21,103.2
529,10782,472714327,512000,295,1000,3587639,293867024,439820668,212932,25.17,5.33,103.0
530,111178,511887463,401408,6434,784,4108996,320765259,438473009,239184,34.93,6.53,103.3
531,310659,502457609,458022912,5066,894576,3946001,397193347,473992639,236709,35.0,6.61,103.1
532,208004,622854932,920330240,15963,1797520,5155794,419377574,591179870,309554,33.79,6.5,111.3
533,227224,564439168,939524096,11938,1835008,4496819,372290759,538794089,264745,33.6,6.43,103.2
534,179815,545889355,895098880,14794,1748240,4193826,381542299,472862756,228586,32.95,6.47,102.6
535,131803,374491299,919339008,8534,1795584,3186905,261668798,334618050,200327,34.22,6.41,118.7
536,192910,656540093,900988928,17542,1759744,5626406,431372670,618409644,356900,31.42,6.37,119.3
537,181516,534959373,910163968,12134,1777664,4132823,345804476,440289089,275040,32.65,6.44,119.9
538,166038,436640805,899182592,14477,1756216,3394119,280997897,416586162,202067,36.22,6.66,119.9
539,163194,527178492,713170944,6060,1392912,4552154,357380188,511581418,312369,33.21,6.49,120.0
540,269933,668172743,944607232,9670,1844936,5432775,456113502,605447179,342379,34.89,6.51,120.0
541,166331,627913389,936095744,17302,1828312,5181219,422647201,583175405,320695,32.77,6.48,119.8
542,231343,640498546,930349056,15733,1817088,5217993,424837385,586188811,334769,33.05,6.54,119.7
543,162321,412577547,922222592,11189,1801216,3363184,289336435,401097041,218868,32.74,6.49,120.1
544,226120,609549247,892215296,13816,1742608,4818002,417378663,588193152,294950,32.29,6.48,120.5
545,460977,627590832,910163968,5555,1777664,4501103,434261713,567875014,252122,30.58,6.5,120.5
546,115259,510918451,910163968,11276,1777664,4522011,331441006,459294852,286111,34.45,6.62,120.4
547,309837,555942855,919339008,12688,1795584,4520874,344885348,496549065,262028,35.16,6.57,120.4
548,237591,717531164,791265280,13695,1545440,6026689,480427218,678850687,390769,33.1,6.54,120.5
549,219096,393633206,935415808,5347,1826984,3203843,263301261,360536955,199389,34.25,6.47,120.3
550,307351,740297099,910852096,6996,1779008,6061863,487987483,714185413,397670,33.76,6.55,113.7
551,173038,416708997,910163968,9213,1777664,3431766,284664755,395665485,215208,33.28,6.53,120.0
552,310091,710581478,902299648,7066,1762304,6005994,479873329,654151491,368981,34.72,6.5,125.7
553,293408,565252929,918028288,6733,1793024,4373493,390251256,536575289,260964,32.51,6.55,125.1
554,202975,682756284,902438912,11661,1762576,5857065,456910860,659181618,383294,34.39,6.6,120.0
555,106762,421795293,910163968,11210,1777664,3458522,288521332,390681966,220791,40.23,6.54,120.3
556,174600,667616356,326221824,5592,637152,5746506,464290626,616944004,370865,37.59,6.27,120.4
557,88610,660806359,0,3466,0,6040905,452145154,585451341,350612,28.51,5.43,120.6
558,19141,539502593,172032,614,336,4221295,340702728,484402342,221337,24.9,5.2,120.2
559,18995,615487126,32886784,653,64232,4493383,376599224,567021269,266060,24.5,5.11,120.8
560,3681,393126369,0,360,0,3009788,246128934,359836507,175763,25.92,5.1,127.7
561,164595,770972713,0,20915,0,5887005,541052328,679523944,351104,29.13,5.63,128.1
562,35648,582354307,0,621,0,4336602,362096147,484336356,231904,26.04,5.31,108.8
563,19612,502443735,0,495,0,3886720,313354742,460090870,227322,28.03,5.13,100.8
564,4141,574765306,311296,289,608,4812156,351577738,522838978,275324,25.01,5.06,100.5
565,8355,422640152,0,622,0,3057341,268310939,370258607,165888,25.27,5.09,100.2
566,120373,610030969,716800,8418,1400,4212493,441293064,566895524,257250,26.61,5.51,109.3
567,94672,504574418,0,4232,0,3568526,334755343,485644259,215788,31.36,5.39,102.4
568,27844,624818775,28672,2324,56,5040328,410521281,582384668,337799,26.43,5.15,102.6
569,5018,536874690,540672,903,1056,4002703,336338997,513896305,285196,25.48,5.11,102.4
570,4952,483551503,0,366,0,3601332,295434045,453014798,205970,27.89,5.07,102.1
571,7271,566858557,0,230,0,4476809,368213552,545089981,252360,25.21,5.14,102.3
572,67752,624763654,0,589,0,4311963,388810659,531653265,256096,30.61,5.78,111.0
573,57980,566328382,1368064,1067,2672,4490668,366778166,510076455,300949,29.53,5.6,104.6
574,8839,516594966,9490432,361,18536,3816448,348671600,460695249,229018,25.24,5.49,104.0
575,9165,528582660,10436608,393,20384,3787971,348107702,510162120,253816,25.54,5.47,104.1
576,6029,453497492,10207232,281,19936,3241602,262743546,410897010,204840,25.79,5.52,103.7
577,15003,569567937,10035200,374,19600,4442700,361755156,521988734,253230,26.81,5.48,109.0
578,9434,499726188,9576448,525,18704,3435528,302330171,395002931,197857,26.06,5.52,109.2
579,11960,557218811,9547776,3818,18648,3814780,361941068,500741872,248187,27.61,5.57,103.5
580,16440,832306905,10321920,603,20160,6129583,508150423,700163719,337487,25.56,5.55,103.2
581,10324,462595969,10379264,440,20272,2968597,303135397,418295497,176832,24.22,5.58,103.0
582,7493,448301169,10493952,291,20496,2825349,292009385,322687394,180822,25.38,5.5,103.2
583,8461,555826724,10665984,428,20832,4081500,364156990,512949039,246888,27.77,5.52,103.3
584,15639,603523197,10436608,1122,20384,4697545,374721264,570081878,304964,25.6,5.5,103.5
585,10138,481485478,10379264,442,20272,3284166,316192458,444724098,195819,25.18,5.49,103.4
586,8996,581428498,10407936,551,20328,4300194,385923810,543459951,245628,25.7,5.54,102.9
587,55343,514620592,10665984,593,20832,3765146,315136763,464002785,221631,26.5,5.59,102.6
588,11839,445864144,11067392,570,21616,3165256,300582161,424106001,187574,25.23,5.52,103.0
589,15341,667761295,40771584,679,79632,5053710,415447538,633822132,292227,24.45,5.45,102.9
590,11108,390963605,10321920,627,20160,2797758,249302920,370731943,152955,26.74,5.5,102.5
591,12550,562405040,9920512,732,19376,4072262,374578205,519347671,264957,28.12,5.52,102.5
592,12424,625049185,9863168,977,19264,4844144,390508260,579766425,325307,27.79,5.51,102.7
593,9684,502924950,10264576,411,20048,3424745,337309657,405928251,171873,25.03,5.53,102.6
594,12848,610483811,10407936,596,20328,4367386,372012792,597196791,277408,25.11,5.55,102.2
595,13429,434458372,10608640,579,20720,3004169,276092794,401512077,195642,24.77,5.53,102.2
596,9898,477489404,9605120,366,18760,3230495,314448519,446407471,197037,26.69,5.48,102.6
597,10623,574936158,10149888,398,19824,4230260,357019023,532905922,281319,26.11,5.35,109.6
598,29479,490294776,7520256,198,14688,3570658,292116508,440215463,227173,26.17,5.42,101.3
599,148228,826003797,311296,9113,608,5863292,554957324,708333299,295420,26.14,5.29,101.1
600,11805,375996737,0,619,0,3098205,238801337,342028955,168428,25.22,5.14,101.2
601,9222,483845939,0,435,0,3665887,300415474,411515609,208482,28.72,5.29,101.1
602,11963,377712599,401408,1223,784,2905271,245533916,380251918,184920,25.2,5.19,101.7
603,196305,798931044,0,7248,0,5558274,536125014,736890192,387246,30.3,5.46,101.8
604,45818,572408313,483328,937,944,4065444,377789683,524388596,294936,25.84,5.23,101.8
605,10297,519834558,28672,371,56,4058243,326229810,532279056,268337,25.77,5.11,101.5
606,9567,460817679,0,294,0,3334349,280554928,424982262,198455,25.16,5.36,102.1
607,53230,620300257,0,708,0,4755919,396908835,578592635,286532,26.87,5.48,102.1
608,11808,446986041,8708096,506,17008,3289229,297494235,413784941,182646,28.63,5.49,107.6
609,13237,733488284,9977856,1838,19488,5840283,479945273,653488718,376146,31.03,5.45,107.2
610,8783,630520941,9748480,835,19040,5080538,428390530,595068029,344807,26.72,5.5,100.0
611,25672,490262589,10149888,1159,19824,3335923,325635232,455168577,223950,25.49,5.54,99.8
612,13149,615004940,9863168,954,19264,4397238,387526606,573974285,281206,28.2,5.48,105.8
613,12030,543801747,9920512,625,19376,4208284,363699867,498032165,269532,30.27,5.48,105.7
