,LLC-store-misses,instructions,ref-cycles,LLC-loads,bytes,LLC-load-misses,blocks,cycles,LLC-stores,pkg_pwr,ram_pwr,power
107,8498,399966019,592086301,4153632,0,131018,0,480938663,179600,27.03,5.49,99.6
108,6773,442480832,715604819,4916209,0,127997,0,552673169,279782,26.92,5.5,99.5
109,1388,254061001,405689007,2576929,0,14714,0,369056696,165461,25.1,5.33,99.9
110,441,286640642,454623391,3071712,28672,14396,56,437068515,184452,30.86,5.9,100.0
111,7539,451010244,639757335,4285128,225280,150536,440,573581686,266933,28.84,5.68,105.2
112,4216,345832378,492257300,3745589,0,63960,0,489683932,189771,33.26,6.1,131.8
113,13183,533130363,694268652,5082126,0,117410,0,525048544,271113,40.32,6.72,109.6
114,1941,268368644,406097986,3265741,0,38454,0,378965979,188040,29.51,5.38,109.7
115,563,360004643,591089152,3797814,0,12012,0,524417151,235514,24.6,5.12,100.7
116,293,192858664,345435607,2194612,282624,4873,552,292441297,89510,25.27,5.37,100.5
117,3646,399743335,587226538,4611840,28672,76602,56,523699152,249207,38.3,6.24,100.9
118,10691,540325934,687908380,4974250,0,188086,0,606179617,276494,28.31,5.64,100.9
119,3573,381553361,579440140,3628206,0,38161,0,518120563,201318,24.71,5.33,101.3
120,540,261249799,431565974,2985739,0,12167,0,408988488,167221,24.78,5.16,101.6
121,2045,253790055,431209660,3032024,798720,8983,1560,409422735,173713,28.89,5.7,101.1
122,6169,455765901,596933253,4711324,0,142756,0,559725399,217622,40.3,6.61,101.4
123,16696,473340288,665381605,5593268,22274048,245872,43504,622931452,296027,40.23,7.15,101.6
124,6193,264701518,405994733,3282523,0,174020,0,361933663,161322,40.12,6.7,101.6
125,13933,350889936,496590441,4024642,0,184706,0,437665743,198952,40.04,6.78,101.3
126,3526,346375501,506816330,4034820,1142784,226084,2232,469216483,212645,40.16,6.81,120.1
127,6170,355668681,506314359,4028296,0,255289,0,473014196,215630,40.17,6.98,104.4
128,15799,336104029,407750596,3120289,344064,226290,672,343429350,174012,40.26,6.9,121.1
129,10806,314238724,461344801,3754260,0,194309,0,411478759,207484,40.57,7.22,129.1
130,4411,348068454,498375914,4129559,0,128997,0,472038649,205587,40.17,6.84,102.2
131,2278,283076997,444490833,3528444,282624,51810,552,395965233,218476,40.09,6.48,101.5
132,5683,285719928,416197320,3395700,0,84245,0,388101258,188273,40.26,6.84,109.6
133,12325,438243440,560033333,4614765,0,263642,0,554407498,290340,40.14,6.7,122.0
134,3628,306180404,441894347,3584735,0,75684,0,406454916,210047,40.05,6.7,103.5
135,1907,236853871,350263260,3033471,0,24012,0,327074075,182206,40.2,6.61,98.1
136,2472,302450707,434771450,3586940,569344,172606,1112,408799119,203393,40.15,6.78,98.0
137,6028,317774054,454763748,3510681,0,72015,0,451048733,202002,40.11,6.6,117.0
138,17285,455481539,599626478,4616893,0,240915,0,549544995,260179,40.26,6.73,131.2
139,5355,234708172,354064582,2783548,0,107637,0,299001074,158103,40.15,6.66,131.2
140,1880,338583664,535767687,4528915,0,108196,0,463630425,196931,40.1,6.56,131.2
141,1954,339349819,486176116,4048876,167936,61030,328,453739423,227625,40.17,6.62,131.2
142,10542,315751420,477068006,3636853,0,81310,0,450219949,214161,40.12,6.76,131.2
143,8662,439680796,569813072,4503537,0,183608,0,564218532,261750,40.08,6.68,131.2
144,3142,302838250,445743406,3903667,0,56055,0,410174859,215533,40.1,6.6,131.3
145,4590,286407815,410132508,3114648,0,136022,0,397634356,175565,40.17,6.84,131.3
146,2262,218931974,312529798,2572466,225280,61032,440,313932510,158040,40.05,6.73,131.2
147,3063,385682784,555440899,4704633,0,91477,0,510809633,247438,40.07,6.62,131.0
148,16018,362502665,469607105,3220045,0,287918,0,416664641,185930,40.16,6.67,131.0
149,949,280398902,393804993,3399060,0,64568,0,376858686,191965,40.11,6.65,131.0
150,2682,415670494,631391091,5518067,0,88480,0,566826410,303892,40.1,6.39,130.9
151,4018,291037781,457016834,3819330,196608,123833,384,390233148,227645,40.3,6.79,130.8
152,2055,315146301,466410931,3932574,0,84850,0,396146610,191559,40.23,6.72,130.8
153,10393,278016036,365982207,2966522,0,146996,0,288563728,140254,40.17,6.72,130.8
154,6586,296473103,433244145,3957332,0,82770,0,358844121,185131,40.3,6.65,130.9
155,2014,303895197,452260752,3665923,0,159692,0,367362779,181908,40.21,6.68,130.8
156,3343,286042677,435782242,3503188,22470656,144851,43888,351227406,136953,40.22,6.82,130.8
157,12434,290974681,430723851,3217082,0,111092,0,367907781,194250,40.27,6.78,130.8
158,17363,475595815,609613657,4837037,0,239751,0,553945269,234427,40.2,6.66,130.8
159,1952,318136815,487738988,3824763,0,110794,0,443399626,212440,40.2,6.7,130.8
160,10620,369197775,483409634,3751551,0,276544,0,442413206,208927,40.33,6.85,130.8
161,1139,235889013,357444584,2683875,512000,139354,1000,327888219,111836,40.18,6.81,130.8
162,3349,209314402,291314519,2261465,0,153088,0,247565750,96047,40.18,6.89,130.8
163,17762,359373989,459262346,3256041,0,215217,0,408109537,165612,40.26,6.82,130.8
164,2592,340633658,510029310,4317704,0,149668,0,475912510,247522,40.12,6.66,130.8
165,1194,320119197,480751023,4165506,0,69911,0,434627611,241100,40.13,6.51,130.8
166,4210,356039396,457965883,3622890,165892096,93534,324008,405308283,207049,40.29,6.69,130.8
167,4780,365256273,507519967,4044255,3756032,116726,7336,458796103,225014,40.16,6.75,130.8
168,16339,446796456,571862707,4127058,0,261186,0,511438941,226473,40.23,6.83,130.8
169,1452,254467949,400700319,3134529,0,67283,0,361194601,188821,40.3,6.65,130.8
170,1686,233655932,345558975,2595903,0,186263,0,321318537,156092,40.2,6.81,130.8
171,1129,345944759,516362365,4344418,512000,88661,1000,470544807,248518,40.12,6.55,130.8
172,10241,325477243,475311864,3696063,1404928,53018,2744,433987582,208420,40.24,6.64,130.8
173,15644,466847026,613048430,4622760,0,313737,0,579099599,289764,40.23,6.77,130.9
174,1132,219553234,279253102,2192818,0,78663,0,272321871,112287,40.15,6.67,130.9
175,6114,351409519,507969494,3965335,0,118876,0,443012064,220217,40.28,6.72,130.9
176,5033,305887741,449325214,3771544,167936,127855,328,428167280,222014,40.21,6.76,131.0
177,7990,316239178,424091829,3090659,0,69287,0,391398140,198014,40.16,6.61,131.0
178,13456,362800521,520101519,4045335,0,199160,0,478386701,281194,40.27,6.71,131.1
179,4242,357827017,518205259,4235159,0,202855,0,496722597,253425,40.3,6.75,131.1
180,1948,273649390,370633308,2791354,0,76890,0,303964185,176161,40.21,6.66,131.1
181,2042,343365679,491346707,4006575,167936,61251,328,479173957,251505,40.2,6.66,131.1
182,7267,296924864,425141387,3132152,372736,121883,728,412102049,194219,40.2,6.85,131.1
183,6994,356612386,487750023,3306137,0,316336,0,441802663,211381,40.23,6.79,131.2
184,4027,368082419,491172539,3953021,0,88369,0,474232286,231483,40.23,6.63,131.2
185,9022,311114809,461147735,3720731,0,85722,0,446658766,203314,40.27,6.79,131.2
186,3248,265022098,384792917,3233392,167936,37091,328,373559488,185746,40.13,6.57,131.2
187,4677,342691932,526661198,4111112,19861504,83142,38792,471039831,237849,40.24,6.68,131.2
188,32159,457849917,584311390,4173515,0,255873,0,531831626,224953,40.33,6.79,131.3
189,1530,250369977,369520693,3038017,0,78490,0,325213915,151192,40.17,6.73,131.3
190,18563,537922922,736888057,5571070,0,228901,0,644437521,337418,40.23,6.68,131.3
191,10565,413947143,500260027,3672161,712704,309756,1392,476995854,213721,40.33,6.82,131.3
192,3257,295689532,432612321,3177561,516096,185009,1008,348818164,164844,40.19,6.67,131.3
193,13572,481442074,625313644,4993979,0,290387,0,582835276,277212,40.21,6.75,131.2
194,1122,193366860,288668487,2075076,1490944,78314,2912,254388880,118216,40.36,6.85,131.3
195,9519,405067180,600599282,4651390,0,262481,0,496851447,245461,40.36,6.88,131.3
196,484,290050759,452740883,3489632,425984,216022,832,374790951,186623,40.27,6.75,131.3
197,2859,235547280,348135301,2773103,0,74750,0,316771759,164353,40.25,6.71,131.3
198,25483,388083916,553945908,4416423,0,221978,0,478245552,210048,40.35,6.81,131.3
199,1870,308093648,457633039,3672070,0,102616,0,417169105,204822,40.25,6.67,131.3
200,2710,375125234,563267029,4514986,0,115762,0,508975862,278400,40.2,6.65,131.3
201,7595,294264111,431066040,3361913,167936,124398,328,415721502,198352,40.29,6.67,131.3
202,2722,267128288,416903929,3369512,153997312,41857,300776,371297490,200827,40.27,6.68,131.3
203,13434,403775060,474830043,3506447,0,202469,0,448110246,175402,40.28,6.85,131.3
204,6104,375108656,507506771,3603407,0,169193,0,483850296,239953,40.33,6.77,131.3
205,1367,300926746,464782803,3757834,0,195323,0,428962461,198996,40.26,6.67,131.4
206,2146,324538328,481702539,3970781,225280,39147,440,450152213,227092,40.15,6.61,131.4
207,6282,295594903,414956285,2873259,0,149845,0,388267218,164125,40.29,6.74,131.4
208,7691,429408884,563552780,4305639,0,294009,0,525896772,246380,40.21,6.79,131.4
209,3676,334390253,481911404,3955447,0,64852,0,479227833,262970,40.21,6.63,131.4
210,3496,237039434,341848598,2842555,0,83877,0,329452916,169928,40.33,6.76,131.5
211,2595,331795268,490775408,3612312,167936,218259,328,448190109,210318,40.25,6.67,131.5
212,3970,277446278,383343770,2951260,0,65045,0,364368256,175972,40.2,6.61,131.5
213,7003,416471397,546372176,4123583,0,240861,0,518958118,289780,40.26,6.76,131.5
214,4961,312048321,464173642,3824511,0,146981,0,420146050,225026,40.18,6.67,131.5
215,2045,357534986,513522694,4209969,0,83858,0,505052059,256758,40.17,6.66,131.5
216,7728,263121719,384851257,2871959,167936,63086,328,361213770,158160,40.24,6.62,131.4
217,7359,302039246,428152369,3332145,0,82602,0,403402893,195976,40.21,6.66,131.4
218,13460,523137140,702451251,5820778,21184512,195695,41376,657849655,336781,40.1,6.6,131.4
219,3784,329234887,466545453,3552563,0,135323,0,420352654,221129,40.15,6.66,131.4
220,11567,433779656,494079158,3550764,0,362621,0,444560038,196409,40.17,6.89,131.5
221,481,347853200,512946449,4200948,225280,152184,440,482384137,243776,40.1,6.61,131.4
222,7860,353343007,497435564,4166436,0,96378,0,434134528,194320,40.09,6.59,131.4
223,14827,326814701,465550061,3322844,372736,437399,728,387469575,196049,40.28,6.73,131.4
224,2589,370310981,553583743,4435036,0,206994,0,506718542,242135,40.14,6.53,131.4
225,1033,225827366,319482639,2592522,0,90189,0,292630085,131927,40.07,6.33,131.3
226,3491,318273747,460544233,3758506,225280,76372,440,426910193,220858,40.13,6.47,131.4
227,2570,358218137,522615128,4082057,0,99746,0,471762715,242249,40.19,6.68,131.4
228,9201,430809440,577986317,4003943,34766848,535413,67904,531042750,278991,40.5,7.13,131.4
229,7753,353281970,477747251,3298183,0,151930,0,444747826,196258,40.11,6.9,131.5
230,3419,275761075,376178209,3042561,0,43617,0,296239510,169599,40.15,6.7,131.5
231,6051,287964872,437170116,3533858,311296,95143,608,365215563,182645,40.24,6.82,131.5
232,2337,214266751,333848709,2289363,0,117731,0,255988980,124856,40.16,6.73,131.5
233,17474,471252814,645226361,5376644,0,139802,0,562574815,269323,40.11,6.67,131.4
234,4780,247555028,362839616,3121921,0,93799,0,347954168,186117,40.22,6.68,131.5
235,3145,342614329,523203427,4342726,0,141954,0,477299229,245945,40.08,6.62,131.6
236,3701,363580661,539544194,4634697,167936,37102,328,508430640,278545,40.04,6.43,131.6
237,12915,329731665,471047000,3795161,0,28242,0,449265855,230280,40.25,6.75,131.5
238,15474,402843992,493026150,3533522,139374592,181032,272216,476053344,209035,40.12,6.78,131.5
239,2874,419925190,591702868,4417417,0,143233,0,558123374,279793,40.09,6.65,131.5
240,10728,421408716,495929068,4031803,0,256516,0,449387591,207631,40.19,6.79,131.5
241,382,234298777,359262356,2942657,368640,137704,720,327536833,168433,40.09,6.65,131.4
242,1828,323225585,487760963,3928390,0,87926,0,417354181,219691,40.12,6.75,131.4
243,9571,315951282,452531317,3217826,57344,160056,112,402298906,214304,40.17,6.77,131.5
244,4167,343611479,499953692,3770038,311296,257274,608,466470791,219538,40.05,6.79,131.6
245,4404,347349528,520510502,4044922,0,176570,0,461729850,184634,40.06,6.73,131.6
246,47291,419312086,447592153,2713844,0,354803,0,403133535,212123,40.21,6.96,131.6
247,1712,138826123,169861395,746643,0,148793,0,157167230,60349,40.13,7.0,131.7
248,2558,240448524,287585986,1454845,20107264,277794,39272,243989731,62075,40.19,7.0,131.6
249,1347,195049926,249693656,1323009,483328,258740,944,189757735,49769,40.18,7.03,131.6
250,1890,129165966,174716962,980083,0,114583,0,140586827,31941,40.16,6.99,131.6
251,4652,98699479,129533322,773283,0,96341,0,121992114,47556,40.24,7.01,131.6
252,1272,171761475,213516303,947828,0,85407,0,110346498,61858,40.12,7.0,131.5
253,19198,203133015,250697101,1626957,716800,187968,1400,182947461,76149,40.24,6.95,131.5
254,2334,155989815,228307080,1138883,196608,99844,384,132815195,64668,40.14,6.99,131.5
255,4321,196034185,234699396,902239,0,126209,0,193211419,49463,40.28,6.95,131.6
256,5189,123595835,182476060,870889,0,179332,0,145557752,46200,40.16,7.02,131.6
257,1198,132319099,171643891,920362,0,108870,0,132145865,63347,40.14,6.95,131.6
258,6119,234331210,273133099,1457246,0,394005,0,220580747,35974,40.41,7.09,131.5
259,1944,132238359,170368753,962945,253952,126535,496,150250454,42819,40.08,7.01,131.6
260,1350,131441246,167160491,932833,0,54839,0,152428696,20492,40.18,6.99,131.6
261,3083,149223740,203909521,1017130,0,196817,0,141799111,40447,40.14,7.0,131.6
262,1695,175273338,224408683,1134325,0,100730,0,149547867,63381,40.15,6.94,131.7
263,18611,223711704,246769638,1383316,0,286915,0,212801802,64131,40.25,7.0,131.7
264,1141,142448604,188202037,891306,28672,105738,56,171361419,53289,40.08,6.99,131.8
265,5229,161291258,221081219,993765,139264,144634,272,161202905,56079,40.17,6.99,131.8
266,920,151380962,229688103,918581,0,95327,0,109151227,68574,40.09,7.0,131.8
267,1773,133365945,183412001,860188,0,99224,0,91540758,37501,40.19,6.98,131.9
268,4533,157097833,294142272,1680241,0,446597,0,139942489,48468,40.13,7.03,131.8
269,1729,142932680,176321511,1037781,179802112,94743,351176,161314324,36823,40.18,6.95,131.9
270,10231,341519067,364106384,1748853,282624,379264,552,259191881,119565,39.97,7.05,131.9
271,6882,198276167,234646007,1025936,0,147673,0,175823926,62388,40.09,6.99,131.9
272,6616,150644867,181004359,883720,0,155575,0,155482174,49837,40.18,7.0,131.9
273,16149,255119599,287483581,1339415,0,314541,0,241398666,94646,40.07,7.01,131.9
274,2463,133039369,182485864,925958,28672,129873,56,156227364,63978,40.2,7.02,132.0
275,3067,161235818,211304570,925379,139264,155132,272,159944012,45049,40.12,7.0,132.0
276,3536,169487245,228238032,1053033,0,95471,0,174733690,63166,40.15,6.97,132.0
277,2877,142985559,193221750,915850,0,184285,0,157791210,49294,40.09,7.01,131.9
278,1391,219681280,273419283,1194939,0,220693,0,208404713,76148,40.09,7.01,131.9
279,10043,189571380,243582820,1190161,22441984,159120,43832,169762397,57802,40.1,6.96,132.0
280,2051,213459441,273842831,1177247,311296,159719,608,230549641,68310,40.03,6.96,132.0
281,7845,301726203,304247859,1489132,0,288000,0,265444606,72398,40.07,7.0,132.0
282,1037,180884535,186455158,962364,0,163243,0,155408432,23507,40.0,7.0,131.9
283,10443,202080449,258070302,1403717,0,187843,0,182066408,72229,40.16,6.97,132.0
284,3719,178552411,232350660,1228817,458752,191853,896,204179953,68171,40.06,7.01,132.0
285,580,107383493,171878328,848964,196608,73351,384,125239970,51502,40.01,6.98,132.0
286,9246,254322207,330140912,1283484,0,226343,0,241177030,80889,40.22,6.92,132.0
287,1221,173436295,219843529,1115561,0,111967,0,176141646,49784,40.0,6.65,132.0
288,7308,242467305,265974022,1307543,0,224727,0,235751998,73807,39.98,6.74,132.0
289,4472,148408024,198533960,920536,0,198616,0,132622859,84783,40.26,7.03,132.0
290,8912,136522785,177162751,969187,32968704,184581,64392,150759435,46338,40.24,7.15,132.1
291,8275,186424429,255935590,1121803,0,84304,0,194734999,52051,40.03,6.99,132.0
292,5804,173635519,209730484,704600,0,117696,0,176430008,79393,40.1,6.97,132.1
293,12801,235648331,263873855,1396531,0,281827,0,210376962,65749,40.03,7.02,132.0
294,2943,167904076,219627941,1269823,0,152692,0,168267620,54763,40.11,6.96,132.1
295,3544,122042891,182234979,811592,167936,96021,328,133810241,60916,40.04,6.98,132.1
296,4359,252363718,265785615,1017570,0,219711,0,252111996,84958,40.2,6.96,132.1
297,3875,175595474,217209225,1044579,225280,202801,440,179263055,58301,40.06,6.98,132.0
298,30595,522866758,538629626,2830832,0,485948,0,469732038,144756,40.03,7.06,132.0
299,6689,206720514,227530945,1072315,0,177021,0,194838592,61524,40.2,6.97,132.1
300,1299,115770754,169087740,770911,153366528,113155,299544,142554889,27732,40.09,6.98,132.0
301,9201,203570625,253579176,993911,0,99785,0,207909171,67302,40.16,6.94,132.0
302,1953,142589060,187257683,942646,7016448,134673,13704,121471462,45948,40.06,7.0,132.0
303,9856,341873591,388432875,1754744,0,290569,0,259926479,102500,40.14,6.99,132.0
304,2834,173495306,172067113,970284,0,179994,0,156908768,44334,40.08,7.01,132.0
305,1169,119873479,175358263,875421,200704,72059,392,144848891,52375,40.02,6.97,132.1
306,2634,150970265,201389282,1012798,0,181906,0,142512705,37130,40.16,6.95,132.1
307,4434,179838556,203423703,999913,368640,77335,720,196367710,65509,40.09,6.98,132.1
308,8814,244416855,269097901,1226000,0,251617,0,242921774,67605,40.33,7.0,132.1
309,23790,240513906,294461887,1581630,0,293892,0,212472833,58026,40.22,7.03,132.1
310,766,204882216,228131483,1064271,23138304,140911,45192,184665343,51760,40.11,6.95,132.1
311,4940,157027874,219336357,949372,0,253825,0,168728322,40199,40.18,6.95,132.0
312,1106,162517911,174141399,975320,368640,99960,720,144320500,34898,40.11,6.99,132.0
313,14043,272133943,296864258,1690274,0,270640,0,258143885,68701,40.15,6.99,132.0
314,1548,181880034,234730263,1048281,0,179451,0,179874650,47632,40.07,7.0,132.1
315,2124,138671647,206142114,1056996,1634304,82172,3192,143178191,39170,40.16,6.94,132.1
316,8632,281127649,293947829,1370870,0,346151,0,262995494,77746,40.1,7.01,132.1
317,1153,183941184,186342408,981576,196608,73653,384,151021029,37464,40.1,6.98,132.1
318,8008,219030107,308923360,1606979,0,333172,0,176831310,29621,40.24,6.99,132.1
319,3189,144066755,177807704,1124254,0,128240,0,173467234,48187,40.12,6.96,132.2
